palabra,frecuencia
caparazón,15
capas,107
capataces,9
capataz,8
capazos,3
capea,4
capeadores,1
capelina,1
capellanía,1
capellán,38
capelo,2
caperucitas,4
caperuza,3
caperuzas,2
capicúa,3
capilaridad,6
capilla,99
capillas,8
capillita,2
capillitas,2
capillo,1
capirotazo,1
capirote,3
capita,6
capital,480
capitales,55
capitalidad,5
capitalina,3
capitalinos,1
capitalismo,74
capitalista,36
capitalistas,13
capitalito,1
capitalización,6
capitana,11
capitanato,3
capitanes,38
capitanía,2
capitanías,3
capitel,3
capiteles,5
capitolio,4
capitoste,2
capitostes,2
capitulaciones,3
capitulación,5
capitán,413
capos,14
capota,4
capotas,1
capotazos,1
capote,19
capotes,5
cappi,1
caprichito,1
capricho,70
caprichos,49
caprichosa,30
caprichoso,34
caprichosos,12
capricornio,2
captación,32
captadores,1
captopril,3
captor,2
captores,2
captura,47
capturas,9
capucha,11
capuchas,2
capuchino,10
capuchinos,5
capuchón,4
capullo,26
capullos,5
capuz,2
capítulo,188
capítulos,47
capó,7
capón,6
capós,3
caquexia,2
caqui,2
caquis,2
car,2
cara,1251
carabela,5
carabelas,3
carabina,7
carabinas,5
carabinero,3
carabineros,22
caracol,30
caracola,3
caracolas,2
caracoleo,1
caracoleos,1
caracoles,19
caracolillos,2
caracolitos,1
caracteisticas,1
caracter,3
caracteres,98
caracterizaciones,7
caracterización,23
caracterizador,2
característica,119
características,351
característico,50
característicos,25
caradura,2
carajillo,1
carajillos,2
carajo,39
carajos,3
caramba,17
carambas,1
carambola,8
carambolas,5
caramelitos,1
caramelo,16
caramelos,28
caramillos,1
caranchos,1
carantoñas,4
caras,154
caravana,36
caravanas,20
caravasares,1
caray,8
carbayera,1
carbocyaninas,1
carbohidratos,3
carbonato,11
carbonatos,4
carboncillo,2
carboncillos,1
carbonera,2
carboneras,1
carbonerita,1
carbonero,11
carboneros,2
carbonería,2
carbonilla,1
carbonilo,1
carbono,97
carbonos,2
carboxipeptidasa,6
carboxipeptidasas,7
carbunco,4
carburador,4
carburante,6
carburantes,5
carburo,6
carburos,1
carbón,98
carbúnculos,1
carca,7
carcaj,2
carcajada,60
carcajadas,74
carcajadita,1
carcamal,1
carcamales,3
carcas,5
carcasa,3
carcasas,2
carcañal,1
carcel,2
carcelero,7
carceleros,2
carcinogenicidad,1
carcinogénesis,3
carcinoma,1
carcinógenos,4
carcoma,1
carcunda,2
carcundia,1
cardador,1
cardamomo,1
cardenal,77
cardenalato,1
cardenales,12
cardenillo,1
cardeno,1
cardiaca,10
cardiacas,3
cardiología,7
cardiopatía,6
cardiopatías,1
cardiotoxina,1
cardiotoxinas,1
cardiólogo,11
cardiólogos,9
cardo,4
cardones,1
cardos,4
cardíaca,25
cardíaco,54
cardíacos,22
cardúmenes,3
carenado,1
carencia,72
carencias,28
careo,10
careos,1
carestia,1
carestía,6
careta,15
caretas,4
carey,7
carga,271
cargado,94
cargador,6
cargadores,1
cargados,51
cargamento,20
cargamentos,10
cargas,78
cargazos,1
cargazón,1
cargo,333
cargohabientes,2
cargos,122
carguero,18
cargueros,2
carguito,1
caribes,4
caribeña,6
caribeños,3
caricatura,28
caricaturas,6
caricia,38
caricias,62
caridad,77
caridades,3
caries,12
carillón,4
cariotipo,3
carisma,23
carita,21
carites,2
cariz,16
cariátide,2
cariño,142
cariños,3
cariñosa,20
carlinga,1
carlismo,4
carlista,8
carlistas,18
carlota,70
carmelitas,6
carmen,208
carmesí,7
carmina,103
carmines,1
carmín,14
carnada,2
carnadura,1
carnal,50
carnales,7
carnalidad,4
carnalita,1
carnaval,51
carnavales,11
carnaza,4
carne,482
carnerillo,1
carnero,22
carneros,4
carnes,76
carnet,33
carnets,1
carnicera,3
carniceras,2
carnicero,17
carniceros,6
carnicería,18
carnicerías,7
carnosidad,1
carné,29
carnés,11
carnívoro,5
carnívoros,9
caro,92
caros,35
carotenoide,1
carozo,1
carpa,11
carpanta,1
carpas,4
carpe,2
carpeta,38
carpetas,19
carpetazo,4
carpetbaggers,1
carpintero,13
carpinteros,6
carpintería,4
carrascas,2
carraspeo,7
carraspeos,3
carraspera,1
carrasperas,1
carrazos,1
carrera,591
carreras,108
carrerilla,3
carrerita,1
carrero,20
carreró,3
carrerón,2
carreta,19
carretadas,1
carretas,16
carrete,6
carretelas,1
carretera,237
carreteras,85
carretero,10
carreteros,3
carretes,6
carretilla,7
carretillas,1
carretona,1
carretones,1
carricoche,4
carril,18
carrilero,1
carriles,7
carrillo,43
carrillos,5
carrillón,2
carrito,10
carritos,3
carrizo,2
carro,111
carrocería,5
carrocerías,4
carromato,11
carromatos,3
carros,52
carroza,28
carrozas,7
carrozón,1
carroña,15
carruaje,25
carruajes,12
carrusel,7
cars,1
carta,472
cartageneras,1
cartagineses,2
cartaginés,4
cartapacio,3
cartapacios,4
cartas,349
carte,1
cartel,77
cartelera,7
carteleras,4
carteles,49
cartelito,7
cartelones,5
cartelón,4
cartera,107
carteras,16
carterazo,1
carterista,5
carteristas,1
carterita,3
carteritas,1
cartero,21
carteros,4
cartería,1
carterías,1
cartesianismo,1
cartesiano,7
cartilla,21
cartillas,7
cartillita,1
cartita,2
cartografía,5
cartomancia,2
cartomántica,1
cartones,11
cartuchera,4
cartucheras,5
cartucho,6
cartuchos,11
cartujo,1
cartulario,1
cartulina,19
cartulinas,7
cartílago,7
cartílagos,7
cartógrafos,1
cartón,59
carácter,674
carácteres,1
carámbano,2
carámbanos,2
carátula,1
carátulas,3
carísimos,4
carótida,4
carótidas,4
casa,3528
casaca,7
casacas,5
casación,2
casada,87
casadas,31
casado,127
casados,52
casal,5
casamata,8
casamatas,1
casamentera,1
casamiento,15
casanova,13
casanovas,1
casar,38
casares,2
casas,494
cascabel,10
cascabeleo,2
cascabeles,6
cascada,49
cascadas,8
cascajal,2
cascajo,2
cascanueces,1
cascarilla,2
cascarita,1
cascarones,1
cascarrabias,3
cascarón,7
casco,98
cascos,77
cascotes,9
caseinas,1
casera,30
caseritos,4
casero,18
caserones,5
caseros,16
casería,4
caserías,1
caserío,12
caseríos,16
caserón,29
caseta,18
casetas,5
casete,4
casetera,1
casetes,1
casetilla,1
casettes,1
caseína,1
casia,1
casilla,13
casillas,11
casillero,2
casilleros,1
casimir,1
casina,1
casino,38
casinos,6
casita,20
casitas,14
casladas,1
caso,2074
casona,16
casonas,4
casorio,7
casorios,1
casos,1010
caspa,6
casquería,2
casquete,5
casquetes,4
casquillo,1
casquillos,5
casquivana,6
cassette,14
cassettes,14
casta,38
castas,15
castaña,9
castañas,18
castañazo,2
castañazos,1
castañera,1
castañeras,1
castaño,33
castaños,26
castañuela,2
castañuelas,11
castellana,75
castellanas,12
castellano,185
castellanos,17
casticismo,5
castidad,21
castigador,1
castigadora,2
castigadores,1
castigo,128
castigos,37
castilla,73
castillo,111
castillos,17
castizo,13
castizos,8
castor,1
castración,24
castradores,4
castrados,4
castrismo,3
castro,41
casual,54
casuales,10
casualidad,134
casualidades,5
casuarios,1
casuca,2
casucha,4
casuchas,5
casuismo,1
casulla,5
casullas,2
casus,4
casuística,4
casón,6
cata,2
cataclismo,16
cataclismos,4
catacumba,2
catacumbas,6
catador,5
catadores,3
catadura,6
catafalco,7
catalana,108
catalanas,15
catalanes,139
catalanidad,1
catalanismo,5
catalanísima,1
catalejo,8
catalejos,3
catalización,1
catalizador,16
catalizadores,5
catalogaciones,1
catalogación,4
catalogador,1
catalán,231
cataplasmas,4
cataplines,1
catapulta,1
catapultas,2
catarata,13
cataratas,19
catarineta,2
catarro,27
catarros,9
catarsis,23
catastro,7
catastrofismo,3
catastrofismos,1
catastrofista,2
catastrofistas,1
catatonía,1
cate,1
catecismo,18
catecismos,3
catecolamias,1
catecolaminas,3
catedral,115
catedrales,13
catedrática,3
catedrático,50
catedráticos,10
categoria,1
categorizaciones,1
categoría,188
categorías,74
categóría,1
catepsinas,1
catequesis,9
catering,1
caterva,4
cateta,2
cateterismo,2
cateto,3
catetos,2
cationes,30
catión,20
catolicismo,20
catorce,134
catorceavo,1
catorcena,1
catre,22
catrecillo,1
catres,3
catálisis,3
catálogo,49
catálogos,8
catástrofe,90
catástrofes,23
catéter,7
catéteres,11
católica,83
católicas,14
católico,69
católicos,96
catón,3
cauce,68
cauces,42
cauchemar,2
caucho,46
cauchos,1
caudal,77
caudales,24
caudillaje,5
caudillismo,2
caudillo,34
caudillos,5
causa,571
causación,3
causales,19
causalidad,30
causalidades,2
causalilad,1
causalismo,1
causante,36
causantes,22
causas,241
cautela,43
cautelas,13
cauterización,1
cautivas,6
cautiverio,13
cautividad,14
cautivo,14
cautivos,9
cava,14
cavatina,2
caverna,31
cavernas,13
cavernícola,4
caviar,12
cavidad,32
cavidades,13
cavilaciones,11
cavilación,3
cayado,1
cayo,7
cayos,1
cayote,1
caza,143
cazabombardero,1
cazabombarderos,3
cazaderos,1
cazadinosaurios,1
cazador,51
cazadora,23
cazadoras,5
cazadores,47
cazalla,9
cazamaridos,1
cazarrecompensas,1
cazas,8
cazatalentos,1
cazo,10
cazoleta,4
cazoletas,2
cazos,3
cazuela,18
cazuelas,8
cazuelita,1
cazurrería,1
cazurros,2
cazón,1
caí,29
caída,254
caídas,41
caído,194
caídos,39
caín,42
caínes,3
caña,52
cañada,32
cañadas,20
cañamones,2
cañas,18
cañaveral,3
cañaverales,8
cañería,3
cañerías,11
cañita,1
cañito,1
cañizo,3
caño,12
cañonazo,4
cañonazos,17
cañoncito,1
cañoneo,4
cañoneos,1
cañones,38
caños,10
cañuela,1
cañón,67
ce,41
ceba,8
cebada,23
cebador,2
cebadores,1
cebo,18
cebolla,53
cebollas,27
cebollinos,2
cebollitas,1
cebos,3
cebra,5
cebras,5
cebú,1
ceca,4
ceceo,7
cecial,1
cecina,11
cedazo,2
cedilla,1
cedro,8
cedros,4
cedulistas,1
cefalalgias,1
cefaleas,1
cefalodios,2
cefalópodo,1
cegarato,1
cegato,3
cegatona,1
cegatones,1
cegatos,3
ceguera,37
cegueras,3
ceiba,2
ceja,24
cejas,101
cejilla,1
celacanto,5
celacantos,2
celada,2
celador,39
celadora,2
celadores,4
celaje,1
celajes,1
celda,88
celdas,28
celdilla,2
celdillas,2
celebraciones,21
celebración,79
celebrante,1
celebridad,15
celebridades,5
celemín,3
celeridad,31
celeste,105
celestina,6
celestineos,1
celibato,14
cello,1
celo,54
celofán,11
celos,80
celosa,21
celosía,9
celosías,13
celta,25
celtas,34
celtibérica,1
celtíberos,5
celulina,1
celulitis,5
celuloide,11
celulosa,15
cementerio,119
cementerios,17
cemento,41
cementos,1
cena,208
cenadas,3
cenadores,1
cenagal,1
cenas,28
cencerrada,1
cencerro,5
cencerros,2
cendales,1
cenefa,4
cenefas,1
cenestasia,1
cenestesia,1
cenetistas,2
cenicero,36
ceniceros,10
cenicienta,16
cenicientas,4
cenit,5
ceniza,48
cenizas,71
cenizo,7
cenobio,3
censo,34
censor,5
censores,7
censos,1
censura,97
censuras,6
centauro,6
centauros,2
centavo,11
centavos,6
centella,5
centellas,2
centelleo,9
centena,3
centenar,80
centenares,128
centenario,26
centenarios,2
centenas,3
centeno,6
centimo,2
centinela,6
centinelas,5
centollo,1
centollos,1
central,408
centrales,110
centralidad,3
centralismo,13
centralismos,1
centralista,11
centralita,4
centralización,11
centralizador,1
centrifugación,2
centrifugado,1
centrifugadora,1
centrismo,12
centrismos,1
centrista,19
centristas,24
centro,859
centroafricano,1
centroamericana,9
centroamericanos,7
centrocampista,31
centrocampistas,2
centroderecha,4
centroeuropeo,2
centroeuropeos,5
centros,199
centrosoma,2
centrosomas,1
centrómero,10
centuria,9
centurias,3
centuriones,3
centurión,8
centésima,5
centésimas,5
centímetro,42
centímetros,174
cenáculos,10
cepa,12
cepas,17
cepillado,3
cepillera,1
cepillito,1
cepillo,29
cepillos,4
cepo,6
ceporro,1
cepos,5
cera,90
ceras,3
cerbatana,3
cerca,213
cercado,15
cercados,11
cercana,107
cercanas,54
cercanias,2
cercanía,43
cercanías,40
cercas,7
cerco,62
cercos,3
cerda,9
cerdas,11
cerde,1
cerditos,2
cerdo,78
cerdos,55
cereal,8
cereales,32
cerebelo,8
cerebral,110
cerebrales,77
cerebro,484
cerebros,43
ceremonia,161
ceremonial,22
ceremoniales,3
ceremonias,45
cerería,3
cereza,5
cerezas,31
cerezo,1
cerilla,20
cerillas,27
cerillera,1
cerillero,3
cerillos,1
cermeños,1
cero,113
ceros,11
cerquillo,1
cerrada,155
cerradas,67
cerrado,192
cerrados,74
cerradura,54
cerraduras,8
cerrajas,1
cerrajeria,1
cerrajero,1
cerramiento,2
cerrazón,7
cerrete,1
cerrilismo,1
cerro,45
cerrojazo,2
cerrojo,21
cerrojos,15
cerros,27
certamen,23
certeza,145
certezas,7
certidumbre,39
certidumbres,2
certificaciones,2
certificación,6
certificado,38
certificados,15
certámenes,5
cervatillo,1
cervatos,1
cervecería,3
cervecerías,3
cerveza,150
cervezas,20
cervix,3
cerviz,5
cerámica,33
cerámicas,16
cesación,1
cesante,1
cesantes,2
cesantía,3
cesarismo,2
cese,41
ceses,5
cesio,4
cesiones,11
cesión,19
cesta,38
cestas,13
cestería,2
cestillo,3
cestita,4
cestito,3
cesto,21
cestos,7
cestón,1
cesuras,1
cesárea,5
cet,2
cetrería,1
cetro,14
cetros,1
cetáceo,3
cetáceos,3
cetí,1
ceviche,2
ceñidor,1
ceño,40
cha,2
chabacanería,2
chabola,6
chabolas,17
chacal,6
chacales,3
chachachás,2
chachara,5
chachas,3
chacinería,1
chacolí,1
chacota,5
chacra,1
chacras,1
chacó,2
chacós,1
chador,1
chafarrinones,2
chaflanes,1
chaflán,1
chairman,1
chaise,4
chajá,1
chakmas,1
chal,13
chalecito,4
chalecitos,1
chaleco,75
chalecos,21
chales,6
chalet,43
chalets,4
chalina,4
chalinas,1
chalupa,1
chalupas,5
chalán,117
chalés,8
chamaco,3
chamacos,1
chamaquita,2
chamba,3
chambelanes,4
chambelán,53
chambre,4
chamelo,1
chamelote,1
chamizo,4
chamizos,1
champa,1
champagne,12
champanes,1
champaña,8
champiñones,2
champiñón,3
champu,1
champán,50
champú,5
chamusquina,3
chance,1
chanchas,1
chanchullo,2
chanchullos,5
chancillería,1
chanclas,3
chancleta,1
chandal,5
chandales,1
chanel,4
chang,5
chanquetes,1
chantadina,1
chantaje,23
chantajes,4
chantajista,10
chantajistas,1
chanza,12
chanzas,10
chapa,22
chaparro,2
chaparrones,6
chaparrón,12
chapas,9
chaperito,1
chapero,4
chaperonía,1
chaperos,2
chapeta,1
chapines,1
chapitas,2
chapiteles,1
chapoteo,3
chapoteos,2
chapucero,3
chapucerías,1
chapucilla,1
chapuza,16
chapuzas,8
chapuzón,3
chaqueta,152
chaquetas,18
chaqueteo,1
chaquetero,1
chaquetilla,8
chaquetillas,1
chaquetón,11
chaquiras,3
chaqué,5
charada,2
charadas,1
charales,1
charanga,2
charangas,3
charca,14
charcas,1
charco,36
charcos,25
charcutera,1
charcutería,2
charia,2
charla,54
charlas,22
charlatanas,1
charlatanería,2
charlatanes,6
charlatán,12
charlestón,1
charleta,4
charloteo,1
charloteos,1
charm,3
charme,1
charnego,1
charnela,1
charol,14
charola,12
charolas,1
charoles,1
charquicán,1
charquito,1
charreteras,5
charro,5
charutos,1
chas,3
chascarrillo,6
chascarrillos,6
chasco,10
chascona,1
chascos,2
chasis,4
chasquido,21
chasquidos,8
chastry,1
chata,13
chatarra,22
chatarrero,1
chatarrería,1
chatarroso,1
chatilla,1
chato,5
chatse,1
chauvinismo,7
chaval,52
chavala,10
chavalas,3
chavales,33
chavalillos,1
chavalín,2
chaveas,2
chaveta,2
chavo,2
chavos,1
chavó,1
che,27
checa,6
checas,5
check,3
checo,15
checos,7
chefs,2
cheiras,1
cheli,3
chelines,1
chema,14
chepa,2
cheque,23
chequeo,26
chequeos,13
chequera,1
chequeras,1
cheques,14
chevalier,1
chibcha,1
chica,424
chicane,2
chicano,1
chicarrones,3
chicarrón,2
chicas,218
chicazos,1
chicha,16
chicharra,3
chicharras,4
chicharro,1
chicharrones,1
chicharrón,1
chichas,2
chiche,1
chichi,3
chichis,1
chichón,3
chicle,46
chicles,15
chico,355
chicoleo,1
chicos,296
chicotazo,1
chicotazos,1
chicote,6
chicuelo,1
chicuelos,1
chif,2
chiffonnier,1
chifladura,6
chifladuras,1
chiflete,1
chigre,1
chihuahua,8
chiitas,6
chilaba,1
chilabas,1
chile,79
chilena,24
chileno,15
chilenos,16
chiles,5
chilindrito,1
chillerio,1
chilliditos,2
chillido,12
chillidos,15
chillón,6
chilotes,1
chilón,5
chimenea,79
chimeneas,21
chimpance,1
chimpances,1
chimpancé,27
chimpancés,17
chin,7
china,172
chinaca,1
chinacate,1
chinacates,1
chinas,13
chinazo,1
chinche,2
chinches,10
chincheta,1
chinchetas,3
chinchin,2
chinchorrerías,1
chinchulines,2
chinchón,4
chinelas,8
chingana,2
chinganas,2
chinito,2
chino,83
chinos,76
chip,15
chipirones,2
chipriota,4
chipriotas,3
chips,10
chiquilicuatro,1
chiquilines,1
chiquilla,20
chiquillada,6
chiquilladas,1
chiquillas,2
chiquillería,7
chiquillo,35
chiquillos,21
chiquitajo,1
chiquitas,2
chiquitina,1
chiquitinas,1
chiquitines,3
chiquito,9
chiquitos,5
chiquitín,3
chiribitas,1
chirigota,11
chirigotas,4
chirimbolos,1
chirimiri,2
chirimoyas,1
chirimoyo,1
chirimías,3
chiringuito,10
chiringuitos,3
chiripa,4
chiripá,2
chirlas,1
chirlo,1
chirolas,1
chirona,3
chirrido,14
chirridos,3
chirucas,1
chirusas,1
chis,3
chiscón,3
chisgarabis,1
chisgarabís,3
chisme,22
chismes,32
chismografía,2
chismorreo,4
chismorreos,1
chismorrería,1
chismoso,3
chismosos,1
chispa,40
chispas,29
chispazo,9
chispazos,7
chispero,1
chisporroteo,9
chispún,4
chisquero,1
chist,3
chiste,61
chistera,15
chisteras,1
chistes,65
chistorras,1
chito,1
chitón,1
chivas,5
chivatazo,4
chivatazos,1
chivato,2
chivo,18
chivos,29
chiíes,3
chocarrerías,1
chochazo,1
chocheras,2
choclo,2
choclos,1
chocolate,83
chocolatera,1
chocolatería,1
chocolates,7
chocolatina,1
chocolatinas,5
chocos,2
chofer,14
choferes,1
choferesa,1
chola,2
cholga,2
chollo,11
chompa,3
chompas,1
chongo,2
chopera,4
choperas,2
chopo,2
chopos,15
choque,84
choquecitos,1
choques,23
choqueteo,1
chorba,1
chorbas,2
choricero,1
choricillo,1
choricismo,1
chorizo,36
chorizos,12
chorlito,2
choro,1
choros,2
chorra,9
chorrada,3
chorradas,13
chorras,2
chorreadas,2
chorreo,1
chorreras,1
chorretes,1
chorretoncito,1
chorretón,1
chorrito,6
chorritos,2
chorro,41
chorros,23
chorva,5
chorvo,2
chota,2
choteo,1
chotis,1
choto,1
chovinismo,2
chovinismos,1
chovinista,1
chovinistas,1
choza,16
chozas,12
chozo,2
chozos,1
christmas,2
chubasco,1
chubascos,2
chubasquero,2
chubasqueros,1
chuca,1
chucherías,6
chuchifritos,1
chucho,19
chuchos,3
chucrut,1
chufa,1
chuflas,2
chulapo,1
chulapona,1
chulería,10
chuleta,3
chuletas,12
chuletones,1
chulitos,1
chulo,32
chulos,15
chumberas,3
chupa,12
chupachup,1
chupaco,1
chupada,8
chupadas,9
chupador,2
chupadores,3
chupamirtos,1
chupasangres,3
chupatintas,2
chupe,1
chupete,5
chupetes,3
chupinazo,1
chupito,1
chupón,1
churras,2
churrasco,1
churrascos,1
churre,2
churrero,3
churrigueresco,2
churro,4
churros,10
churumbel,1
chus,6
chusco,4
chuscos,2
chusma,14
chusmeta,2
chut,3
chute,1
chutes,1
chuzos,5
chuño,1
cháchara,12
chácharas,3
chándal,7
chándales,1
chándals,2
chésters,1
chía,2
chías,1
chófer,43
chóferes,8
ciaboga,1
cianelas,6
cianobacteria,1
cianobacterias,6
cianofita,1
cianofitas,1
cianosis,3
cianuro,1
ciberespacio,1
cibernética,9
cibernético,3
cicatera,1
cicaterías,1
cicatrices,26
cicatriz,33
cicatrización,4
cicerone,2
ciclamen,2
ciclina,2
ciclismo,72
ciclista,59
ciclistas,46
ciclo,128
ciclomotor,1
ciclomotores,1
ciclomotoristas,1
ciclones,8
ciclos,35
ciclosporina,1
ciclotimia,18
ciclotrones,1
ciclámenes,1
ciclón,75
cicuta,9
cid,9
ciega,78
ciego,173
ciegos,97
cieguita,1
cieguito,1
cielo,620
cielos,88
ciempiés,3
cien,301
ciencia,764
ciencias,337
cienmilésima,1
cienmilímetros,1
cieno,3
cientificidad,3
cientifico,1
cientifismo,3
cientos,168
científica,230
científicas,113
científico,331
científicos,508
científicotécnico,1
ciernes,11
cierre,108
cierres,9
cierro,29
cierva,2
ciervo,10
ciervos,10
cierzo,12
cifra,176
cifras,206
cigala,2
cigalas,1
cigarillo,2
cigarra,8
cigarras,6
cigarrazos,1
cigarrera,4
cigarrero,1
cigarrillo,223
cigarrillos,111
cigarrito,1
cigarro,45
cigarros,21
cigoto,4
cigotos,2
cigueñal,4
cigüeña,10
cigüeñales,1
cigüeñas,6
cilandrillos,1
cilantro,2
ciliado,2
ciliados,4
cilicio,1
cilicios,5
cilindrada,10
cilindradas,3
cilindro,31
cilindros,12
cilindrín,1
cilio,1
cilios,2
cima,100
cimarronada,1
cimarrón,33
cimas,16
cimbra,2
cimbras,1
cimbrias,3
cimentaciones,1
cimentación,4
cimeras,1
cimiento,5
cimientos,31
cimitarra,1
cimitarras,2
cinamomos,1
cinc,31
cincel,8
cincha,1
cinchas,1
cinco,1321
cincos,1
cincuenta,332
cincuentañal,1
cincuentena,4
cincuentenario,4
cincuentona,3
cincuentones,4
cincuentón,7
cine,694
cineasta,19
cineastas,8
cinefilia,1
cinefórum,2
cinema,3
cinemas,1
cinemascope,1
cinemascopio,3
cinematografistas,1
cinematografía,9
cinematografías,1
cinematógrafo,8
cinematógrafos,1
cinemática,3
cines,36
cinetocoro,22
cinetocoros,3
cinismo,43
cinquillo,1
cinta,99
cintajos,4
cintarajos,1
cintarazos,1
cintas,62
cintilla,1
cintita,1
cintitas,2
cinto,11
cintura,131
cinturas,5
cinturita,1
cinturones,12
cinturón,82
cinéfilos,9
cinética,6
cipermetrina,1
cipos,1
cipote,1
cipotes,1
cipotón,1
cipreses,16
ciprés,18
circadiano,1
circo,83
circona,1
circonio,2
circos,7
circuito,106
circuitos,43
circulación,133
circular,88
circulares,14
circularidad,4
circulito,2
circulitos,1
circuncisión,5
circunferencia,23
circunferencias,2
circunloquio,1
circunloquios,11
circunscripciones,11
circunscripción,7
circunscripto,1
circunspección,2
circunstancia,140
circunstancias,405
circunstantes,2
circunvalaciones,1
circunvalación,5
circunvolat,1
circunvoluciones,3
circunvolución,4
circustancias,1
ciriales,1
cirio,8
cirios,20
ciris,3
cirros,1
cirrosis,5
cirróticas,1
cirrótico,3
cirróticos,2
cirscunstancias,1
ciruela,5
ciruelas,9
ciruelo,8
ciruelos,1
cirugía,74
cirujana,3
cirujano,46
cirujanos,42
cirujía,1
cis,5
cisco,3
cisma,6
cismáticos,2
cisne,18
cisnes,23
cistatinas,1
cisterna,17
cisternas,3
cisteínas,3
cisticercosis,1
cistoscopias,2
cistoscopio,2
cita,211
citaciones,2
citación,8
citaras,1
citas,66
citidina,1
citocromo,3
citoesqueleto,1
citolisina,1
citología,8
citomegalovirus,1
citoplasma,14
citoplasmas,1
citoquinas,1
citosina,2
citosqueleto,2
citroen,6
ciudad,1519
ciudadana,60
ciudadanas,11
ciudadano,165
ciudadanos,386
ciudadanía,31
ciudadela,11
ciudadelas,1
ciudades,324
ciutadans,1
civetas,1
civil,424
civiles,139
civilidad,4
civilista,5
civilizacion,1
civilizaciones,28
civilización,145
civilizador,1
civilizadora,3
civismo,1
cizalla,3
cizalladura,9
